,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Is_test,SalePrice
2466,20,RL,0.0,10603,0,None,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,2,5,1200.0,1,0.0,410.0,1610.0,GasA,4,1,4,1610,0,0,1610,1.0,0.0,2,0,3,1,4,6,7,2,3,Attchd,1977.0,2,2.0,480.0,3,3,2,168,68,0,0,0,0,0,0,None,0,2,2010,WD ,0,205000.0
2467,120,RL,42.0,4084,0,None,2,Lvl,3,Inside,2,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,CBlock,4,3,3,6,893.0,1,0.0,384.0,1277.0,GasA,4,1,4,1501,0,0,1501,1.0,0.0,2,0,2,1,4,6,7,1,3,Attchd,1986.0,3,2.0,512.0,3,3,2,240,0,0,0,0,0,0,0,None,0,7,2008,WD ,0,241500.0
2468,20,RL,61.0,7943,0,None,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,3,2,CBlock,3,3,2,3,903.0,1,0.0,126.0,1029.0,GasA,4,1,4,1029,0,0,1029,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1961.0,1,1.0,261.0,3,3,2,64,0,39,0,0,0,0,0,None,0,4,2007,WD ,0,118500.0
2469,80,RL,92.0,6930,0,None,2,Lvl,3,Inside,2,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3,3,3,4,300.0,3,294.0,468.0,1062.0,GasA,5,1,2,1352,0,0,1352,0.0,1.0,1,0,3,1,4,6,5,0,0,BuiltIn,1958.0,1,1.0,288.0,3,3,2,168,0,294,0,0,0,0,0,None,0,7,2006,WD ,0,130000.0
2470,30,RM,60.0,7200,0,None,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,808.0,808.0,GasA,5,1,4,1072,0,0,1072,0.0,0.0,1,0,2,1,3,5,7,2,4,Detchd,1940.0,1,2.0,379.0,3,3,2,0,0,0,0,0,0,0,0,None,0,5,2007,WD ,0,130000.0
2471,60,RL,82.0,16052,0,None,2,Lvl,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,5,3,PConc,5,3,1,6,1206.0,1,0.0,644.0,1850.0,GasA,5,1,4,1850,848,0,2698,1.0,0.0,2,1,4,1,5,11,7,1,4,Attchd,2006.0,2,3.0,736.0,3,3,2,250,0,0,0,0,0,0,0,None,0,7,2006,New,0,535000.0
2472,20,RL,65.0,7150,0,None,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,3,3,CBlock,3,3,1,2,140.0,4,590.0,182.0,912.0,GasA,4,1,4,912,0,0,912,0.0,1.0,1,0,3,1,3,6,7,0,0,Attchd,1962.0,1,1.0,252.0,3,3,2,0,0,0,0,0,0,0,0,None,0,10,2009,WD ,0,123000.0
2473,90,RL,65.0,6012,0,None,3,Lvl,3,Corner,2,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,2,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,4,1152,0,0,1152,0.0,0.0,2,0,2,2,3,6,7,0,0,None,1978.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,None,0,6,2008,WD ,0,82000.0
2474,75,RM,53.0,5350,0,None,3,Lvl,3,Corner,2,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,4,116.0,1,0.0,508.0,624.0,GasA,5,1,4,730,720,0,1450,0.0,0.0,1,0,3,1,3,7,7,0,0,Detchd,1935.0,1,1.0,288.0,3,3,2,0,192,0,0,0,0,0,3,None,0,3,2008,WD ,0,132000.0
2475,30,RL,60.0,5400,0,None,3,Lvl,3,Corner,0,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1073.0,1073.0,GasA,5,1,4,1073,0,0,1073,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1968.0,1,1.0,326.0,3,3,2,0,0,112,0,0,0,0,0,None,0,12,2006,WD ,0,108480.0
2476,20,RL,0.0,9535,0,None,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,3,3,CBlock,3,3,1,4,194.0,2,982.0,0.0,1176.0,GasA,3,1,4,1458,0,0,1458,1.0,0.0,1,1,3,1,3,7,7,1,3,Attchd,1967.0,1,2.0,512.0,3,3,2,284,0,0,0,0,0,0,3,None,0,7,2006,WD ,0,165000.0
2477,20,RL,65.0,7441,0,None,2,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1461.0,1461.0,GasA,5,1,4,1486,0,0,1486,0.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2006.0,2,2.0,566.0,3,3,2,0,32,0,0,0,0,0,0,None,0,6,2007,WD ,0,181000.0
2478,80,RL,88.0,15400,0,None,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,4,1,1,0.0,1,0.0,552.0,552.0,GasA,3,1,4,904,611,259,1774,0.0,0.0,2,0,4,1,3,8,7,1,3,Attchd,1961.0,1,1.0,384.0,3,3,2,290,40,0,0,0,0,0,0,None,0,7,2009,WD ,0,165000.0
2479,50,RL,68.0,10544,0,None,2,Lvl,3,Inside,1,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,4,476.0,1,0.0,388.0,864.0,GasA,3,1,4,864,615,0,1479,0.0,0.0,2,0,5,1,3,8,7,0,0,Attchd,1969.0,3,1.0,275.0,3,3,2,287,0,280,0,0,0,0,0,None,0,4,2010,WD ,0,161000.0
2480,20,RL,85.0,10936,0,None,3,Lvl,3,Corner,2,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1504.0,1504.0,GasA,5,1,4,1504,0,0,1504,0.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2006.0,3,2.0,510.0,3,3,2,144,0,0,0,0,0,0,0,None,0,9,2006,New,0,199000.0
2481,60,RL,80.0,11316,0,None,3,Lvl,3,Corner,2,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,4,3,PConc,4,3,1,6,624.0,1,0.0,193.0,817.0,GasA,5,1,4,824,1070,0,1894,1.0,0.0,2,1,4,1,4,8,7,1,4,BuiltIn,2002.0,3,2.0,510.0,3,3,2,0,40,0,0,0,0,0,0,None,0,2,2010,WD ,0,214900.0
2482,20,FV,72.0,8640,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1254.0,1278.0,GasA,5,1,4,1278,0,0,1278,0.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2006.0,2,2.0,584.0,3,3,2,0,60,0,0,0,0,0,0,None,0,10,2006,New,0,198600.0
2483,60,RL,93.0,12090,0,None,3,Lvl,3,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1141.0,1141.0,GasA,4,1,4,1165,1098,0,2263,0.0,0.0,2,1,4,1,4,10,7,1,3,BuiltIn,1998.0,3,2.0,420.0,3,3,2,144,123,0,0,0,0,0,0,None,0,7,2006,WD ,0,258000.0
2484,90,RL,0.0,7939,0,None,3,Lvl,3,Inside,2,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,1,6,820.0,1,0.0,348.0,1168.0,GasA,5,1,4,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,7,2,3,BuiltIn,2000.0,3,4.0,820.0,3,3,2,312,0,0,0,0,0,0,0,None,0,10,2009,WD ,0,269500.0
2485,60,RL,0.0,7750,0,None,3,Lvl,3,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,707.0,707.0,GasA,5,1,4,707,707,0,1414,0.0,0.0,2,1,3,1,4,6,7,1,4,Attchd,2002.0,3,2.0,403.0,3,3,2,100,35,0,0,0,0,0,0,None,0,4,2008,WD ,0,176000.0
2486,80,RL,85.0,9350,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,4,3,4,2,270.0,5,580.0,452.0,1302.0,GasA,5,1,4,1302,0,0,1302,0.0,1.0,2,0,3,1,4,7,6,0,0,Attchd,1964.0,2,1.0,309.0,3,3,2,333,0,0,0,0,0,0,3,None,0,10,2007,CWD,0,158000.0
2487,80,RL,0.0,7750,0,None,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,353.0,1,0.0,55.0,408.0,GasA,5,1,4,779,640,0,1419,1.0,0.0,2,1,3,1,4,7,7,1,3,BuiltIn,2002.0,3,2.0,527.0,3,3,2,120,0,0,0,0,0,0,0,None,0,3,2009,WD ,0,184100.0
2488,20,RL,128.0,13001,0,None,2,Lvl,3,Inside,2,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,2,5,492.0,4,121.0,1012.0,1625.0,GasA,3,1,4,1220,0,0,1220,0.0,1.0,2,0,2,1,3,6,7,1,3,Attchd,1971.0,1,2.0,944.0,3,3,2,0,0,249,0,0,0,0,0,None,0,9,2007,WD ,0,170000.0
2489,80,RL,0.0,13607,0,None,2,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,3,4,CBlock,3,3,1,5,454.0,1,0.0,118.0,572.0,GasA,4,1,4,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,7,1,3,BuiltIn,1986.0,3,2.0,501.0,3,3,2,400,112,0,0,0,0,0,0,Shed,1500,4,2009,WD ,0,208000.0
2490,120,RM,0.0,4435,0,None,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,1,0.0,163.0,848.0,GasA,5,1,4,848,0,0,848,1.0,0.0,1,0,1,1,4,4,7,0,0,Attchd,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,None,0,5,2009,WD ,0,140000.0
2491,120,RM,44.0,3843,0,None,2,HLS,3,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,5,3,PConc,5,3,4,6,1476.0,1,0.0,120.0,1596.0,GasA,5,1,4,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,7,1,4,Attchd,2007.0,3,2.0,482.0,3,3,2,162,53,0,153,0,0,0,0,None,0,6,2009,New,0,230000.0
2492,120,RL,65.0,5950,0,None,2,HLS,3,Inside,1,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,4,6,319.0,1,0.0,1018.0,1337.0,GasA,4,1,4,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,7,1,3,Attchd,1989.0,2,2.0,462.0,3,3,2,0,73,154,0,0,0,0,0,None,0,4,2008,WD ,0,188500.0
2493,50,RL,80.0,12400,0,None,3,HLS,3,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,2,4,602.0,1,0.0,299.0,901.0,GasA,3,1,4,1125,592,0,1717,0.0,0.0,1,1,2,1,3,7,7,1,4,Attchd,1940.0,1,1.0,410.0,3,3,2,0,0,0,0,113,0,0,0,None,0,2,2006,WD ,0,194000.0
2494,20,RL,75.0,10425,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,774.0,1,0.0,330.0,1104.0,GasA,4,1,4,1104,0,0,1104,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1956.0,2,1.0,384.0,3,3,2,0,0,0,0,0,0,0,0,None,0,4,2008,WD ,0,133000.0
2495,20,RL,0.0,16269,0,None,2,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,3,BrkTil,4,3,3,6,625.0,1,0.0,282.0,907.0,GasA,3,1,4,907,0,0,907,0.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1978.0,1,1.0,343.0,3,3,2,72,0,0,0,0,0,0,3,None,0,7,2009,WD ,0,140000.0
2496,60,RL,68.0,8998,0,None,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,2,6,527.0,1,0.0,255.0,782.0,GasA,5,1,4,782,870,0,1652,0.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,2000.0,2,2.0,532.0,3,3,2,0,70,0,0,0,0,0,0,None,0,6,2008,WD ,0,207500.0
2497,60,RL,80.0,10400,0,None,3,Lvl,3,Inside,2,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,3,3,PConc,3,3,1,1,0.0,1,0.0,932.0,932.0,GasA,4,1,4,1271,1369,0,2640,0.0,0.0,2,1,5,1,4,8,7,1,3,Attchd,1967.0,2,2.0,515.0,3,3,2,0,120,0,0,168,0,0,0,None,0,5,2009,WD ,0,256900.0
2498,50,RL,60.0,10134,0,None,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,735.0,735.0,GasA,4,1,3,735,299,0,1034,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1940.0,1,1.0,240.0,3,3,2,0,39,0,0,0,0,0,0,None,0,7,2007,WD ,0,109000.0
2499,90,RL,64.0,7007,0,None,3,Bnk,3,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,4,1513,0,0,1513,0.0,0.0,2,0,4,2,3,8,7,0,0,Attchd,1979.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,None,0,6,2009,WD ,0,113722.0
2500,20,RL,78.0,11645,0,None,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,5,3,4,6,24.0,1,0.0,1474.0,1498.0,GasA,5,1,4,1498,0,0,1498,0.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2005.0,3,3.0,844.0,3,3,2,144,98,0,0,0,0,0,0,None,0,3,2009,WD ,0,237000.0
2501,20,RL,60.0,8250,0,None,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,288.0,1,0.0,765.0,1053.0,GasA,4,1,4,1053,0,0,1053,1.0,0.0,1,0,3,1,4,6,7,0,0,2Types,1994.0,2,2.0,692.0,3,3,2,240,0,0,0,109,0,0,0,None,0,7,2007,WD ,0,142100.0
2502,20,RL,0.0,11027,0,None,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,3,3,CBlock,3,3,1,4,468.0,3,539.0,171.0,1178.0,GasA,4,1,4,1293,0,0,1293,1.0,0.0,2,0,2,1,3,5,7,0,0,Attchd,1954.0,2,2.0,452.0,3,3,2,280,0,0,0,0,0,0,0,None,0,5,2006,WD ,0,149900.0
2503,20,RL,95.0,12350,0,None,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,5,3,PConc,5,3,3,6,1232.0,1,0.0,788.0,2020.0,GasA,5,1,4,2020,0,0,2020,1.0,0.0,2,0,3,1,5,7,7,1,4,Attchd,2008.0,2,3.0,896.0,3,3,2,192,98,0,0,0,0,0,0,None,0,5,2009,WD ,0,404000.0
2504,60,RL,0.0,18275,0,None,2,HLS,3,Inside,2,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,4,5,636.0,1,0.0,802.0,1438.0,GasA,3,1,4,1900,548,0,2448,1.0,0.0,3,0,3,1,3,9,7,2,4,Attchd,1962.0,2,2.0,441.0,3,3,2,520,102,0,0,0,0,0,0,None,0,9,2006,WD ,0,277500.0
2505,60,RL,77.0,9206,0,None,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4,3,1,1,0.0,1,0.0,741.0,741.0,GasA,3,1,4,977,755,0,1732,0.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1985.0,3,2.0,476.0,3,3,2,192,46,0,0,0,0,0,0,None,0,6,2010,WD ,0,178000.0
2506,120,RL,48.0,6240,0,None,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,6,863.0,1,0.0,461.0,1324.0,GasA,5,1,4,1324,0,0,1324,1.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2006.0,3,2.0,550.0,3,3,2,192,38,0,0,0,0,0,0,None,0,12,2009,WD ,0,254000.0
2507,30,RM,68.0,9656,0,None,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,2,BrkTil,2,2,1,1,0.0,1,0.0,678.0,678.0,GasA,3,0,4,832,0,0,832,0.0,0.0,1,0,2,1,3,5,7,1,4,Detchd,1928.0,1,2.0,780.0,2,2,0,0,0,0,0,0,0,0,0,None,0,6,2010,WD ,0,12789.0
2508,20,RL,63.0,7875,0,None,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,1,1,0.0,1,0.0,1237.0,1237.0,GasA,4,1,4,1253,0,0,1253,0.0,0.0,2,0,3,1,3,6,7,1,3,Attchd,1995.0,3,2.0,402.0,3,3,2,220,21,0,0,0,0,0,0,None,0,6,2007,WD ,0,176000.0
2509,60,RL,111.0,16259,0,None,3,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,3,3,PConc,5,4,3,1,0.0,1,0.0,1249.0,1249.0,GasA,5,1,4,1249,1347,0,2596,0.0,0.0,3,1,4,1,4,9,7,0,0,Attchd,2006.0,2,3.0,840.0,3,3,2,240,154,0,0,0,0,0,0,None,0,9,2006,New,0,342643.0
2510,20,RL,0.0,6173,0,None,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,1,6,599.0,1,0.0,277.0,876.0,GasA,3,1,4,902,0,0,902,0.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1967.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,3,None,0,8,2007,WD ,0,125500.0
2511,20,RL,75.0,12890,0,None,2,Lvl,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,1495.0,1495.0,GasA,5,1,4,1495,0,0,1495,0.0,0.0,2,0,3,1,3,8,7,1,3,Attchd,1989.0,1,2.0,438.0,3,3,2,252,0,192,0,0,0,0,0,None,0,7,2008,WD ,0,150000.0
2512,20,FV,84.0,10440,0,None,3,Lvl,3,Corner,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,3,PConc,4,3,2,1,0.0,1,0.0,1574.0,1574.0,GasA,5,1,4,1584,0,0,1584,0.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2007.0,3,2.0,594.0,3,3,2,0,256,0,0,0,0,0,0,None,0,5,2007,New,0,261329.0
2513,20,RL,63.0,7500,0,None,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,3,3,PConc,4,3,1,6,680.0,1,0.0,400.0,1080.0,GasA,5,1,4,1080,0,0,1080,1.0,0.0,1,0,3,1,4,6,7,0,0,None,1978.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,None,0,4,2008,WD ,0,141000.0
2514,20,RL,75.0,9532,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,595.0,3,354.0,156.0,1105.0,GasA,4,1,4,1647,0,0,1647,1.0,0.0,1,0,3,1,3,6,6,1,2,Attchd,1953.0,3,1.0,280.0,3,3,2,225,0,0,0,0,368,3,4,None,0,2,2007,WD ,0,153000.0
2515,120,RL,53.0,3922,0,None,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1258.0,1258.0,GasA,5,1,4,1258,0,0,1258,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2007.0,3,3.0,648.0,3,3,2,144,16,0,0,0,0,0,0,None,0,6,2007,New,0,172500.0
2516,70,RL,60.0,8730,0,None,3,Lvl,3,Inside,2,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,698.0,698.0,GasA,5,1,3,698,698,0,1396,0.0,0.0,1,0,3,1,3,7,7,0,0,Detchd,2003.0,1,1.0,384.0,3,3,2,0,0,0,0,259,0,0,0,None,0,7,2007,WD ,0,153575.0
2517,30,C (all),60.0,6060,0,None,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,1,5,737.0,1,0.0,100.0,837.0,GasA,5,1,4,1001,0,0,1001,0.0,0.0,1,0,2,1,4,5,7,0,0,Detchd,1930.0,1,1.0,216.0,3,1,0,154,0,42,86,0,0,0,0,None,0,11,2007,WD ,0,124900.0
2518,20,RL,107.0,14450,0,None,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,5,3,PConc,5,3,4,1,0.0,1,0.0,2121.0,2121.0,GasA,5,1,4,2121,0,0,2121,0.0,0.0,2,1,3,1,5,8,7,1,5,Attchd,2007.0,3,3.0,732.0,3,3,2,124,98,0,0,142,0,0,0,None,0,5,2007,New,0,415298.0
2519,50,RM,60.0,5400,0,None,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,3,3,1,1,0.0,1,0.0,972.0,972.0,GasA,5,1,4,1044,0,436,1480,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1920.0,1,1.0,207.0,2,3,2,0,0,176,0,0,0,0,0,None,0,9,2009,ConLI,0,119000.0
2520,20,RL,85.0,10000,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4,4,3,1,0.0,1,0.0,1588.0,1588.0,GasA,5,1,4,1588,0,0,1588,0.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2006.0,2,3.0,825.0,3,3,2,144,45,0,0,0,0,0,0,None,0,12,2007,WD ,0,227000.0
